CODGEO,NB,ANNEE
39271,35.1199443728622,2022
39272,3.0,2017
39272,11.52,2022
39273,1.0269509814576,2022
39273,0.0,2017
39274,4.14270322057052,2022
39274,0.0,2017
39275,73.5957566136971,2022
39275,39.345241465,2017
39277,3.84905660377358,2022
39277,12.657894737,2017
39278,3.1640625,2022
39278,0.0,2017
39279,1.01002269069268,2022
39279,116.42265193,2017
39280,18.75,2022
39280,22.0,2017
39281,4.09195402298851,2022
39281,16.2,2017
39282,4.75,2022
39282,5.475,2017
39283,106.6509434,2017
39283,109.886722519194,2022
39284,32.55,2022
39284,0.0,2017
39285,35.889230769,2017
39285,52.0915125622954,2022
39286,1.0216918249,2017
39286,37.5234078418237,2022
39288,64.4729963884768,2022
39288,66.345649499,2017
39289,6.0,2017
39289,4.08586625058494,2022
39290,0.909481524820082,2022
39290,0.0,2017
39291,42.1545917942396,2022
39291,42.641666667,2017
39292,26.0,2017
39292,17.2265625,2022
39293,1.0096618357,2017
39293,21.6811594202899,2022
39295,5.23972602739726,2022
39295,40.0,2017
39296,38.274418605,2017
39296,21.693023255814,2022
39297,179.84695652,2017
39297,192.27059303284,2022
39298,8.6896551724,2017
39298,9.82758620689655,2022
39299,5.0,2017
39299,43.2082907460063,2022
39300,243.12162274,2017
39300,212.568455090162,2022
39301,17.8953488372093,2022
39301,31.0,2017
39302,1.06315789473684,2022
39302,0.0,2017
39304,39.169268877,2017
39304,31.5927487716596,2022
39305,4.0,2017
39305,0.961140428044558,2022
39306,0.9611762414,2017
39306,73.7128110716958,2022
39307,76.0,2017
39307,51.956124111606,2022
39308,2.0000558097,2017
39308,2.03391489256115,2022
39310,1.0479467065,2017
39310,45.7982642360953,2022
39312,4.86486486486486,2022
39312,0.0,2017
39313,29.0,2022
39313,0.0,2017
39314,15.75,2017
39314,5.625,2022
39315,77.57605985,2017
39315,20.0370201552339,2022
39317,28.4271409789045,2022
39317,43.210227273,2017
39318,2.76279069767442,2022
39318,20.0,2017
39319,8.0,2022
39319,2.0428571429,2017
39320,0.0,2017
39320,50.2425872261154,2022
39321,25.105263158,2017
39321,7.90243902439024,2022
39322,0.0,2017
39322,10.8648648648649,2022
39323,56.0,2017
39323,47.7187651046643,2022
39324,2.33333333333333,2022
39324,4.0,2017
39325,1.96701239736842,2022
39325,2.0,2017
39326,7.90960451977401,2022
39326,12.677966102,2017
39327,8.78786019606606,2022
39327,10.0,2017
39328,72.9125665074281,2022
39328,7.8912027402,2017
39329,31.3757575757576,2022
39329,0.0,2017
39330,9.8796992481203,2022
39330,0.0,2017
39331,34.1650606907516,2022
39331,177.57108774,2017
39333,4.026725887,2017
39333,161.081091166341,2022
39334,25.590551181,2017
39334,1.00787401574803,2022
39335,101.617074806586,2022
39335,63.847324535,2017
39336,14.318181818,2017
39336,8.91964285714286,2022
39337,18.202247191,2017
39337,8.0,2022
39338,0.0,2017
39338,2.04564071737492,2022
39339,54.348321661,2017
39339,0.961935346067715,2022
39342,19.682539683,2017
39342,7.0,2022
39343,4.0,2017
39343,3.0,2022
39344,0.0,2017
39344,1.89832947412599,2022
39345,22.775534828,2017
39345,1.01358842666097,2022
39346,2.99993534027132,2022
39346,9.0762711864,2017
39348,108.903221335241,2022
39348,110.40073583,2017
39349,0.892229074851381,2022
39349,78.250296597,2017
39350,0.0,2017
39350,58.3750658422918,2022
39351,9.86577181208054,2022
39351,6.2818791946,2017
39352,7.72972972972973,2022
39352,29.117647059,2017
39353,25.8433734939759,2022
39353,8.7710843373,2017
39354,0.0,2017
39354,57.239288068071,2022
39355,0.0,2017
39355,12.7408002171303,2022
39356,20.3225806451613,2022
39356,0.0,2017
39359,5.0,2017
39359,4.0,2022
39360,0.0,2017
39360,56.8478168134868,2022
39361,34.215789474,2017
39361,12.1237113402062,2022
39362,47.0,2017
39362,499.268179121583,2022
39363,2.0,2022
39363,0.0,2017
39364,0.0,2017
39364,0.954001383111506,2022
39365,0.0,2017
39365,115.98019220849,2022
39366,0.0,2017
39366,18.189855849505,2022
39367,110.318465307416,2022
39367,358.36479929,2017
39368,49.082399028063,2022
39368,642.0,2017
39370,66.5439031432273,2022
39370,1.0,2017
39372,20.2352941176471,2022
39372,7.3294117647,2017
39373,14.6125,2017
39373,26.83125,2022
39375,13.0,2017
39375,18.4242424242424,2022
39376,11.2972972972973,2022
39376,6.8108108108,2017
39377,19.0,2022
39377,32.766467066,2017
39378,0.999634121307591,2022
39378,0.0,2017
39379,0.0,2017
39379,41.3602541229831,2022
39380,0.0,2017
39380,7.34146341463415,2022
39381,23.234042553,2017
39381,3.09574468085106,2022
39385,105.82539683,2017
39385,52.0269511515826,2022
39386,13.0,2017
39386,9.62068965517241,2022
39387,30.0,2017
39387,50.262486251893,2022
39388,16.572864321608,2022
39388,48.417085427,2017
39389,0.974533107,2017
39389,53.2922839990452,2022
39390,56.807432432,2017
39390,36.5363563480977,2022
39391,2.03401152783904,2022
39391,68.484392641,2017
39392,0.0,2017
39392,41.2626262626263,2022
39393,1.0317460317,2017
39393,5.07936507936508,2022
39394,0.0,2017
39394,4.0,2022
39396,105.81219555755,2022
39396,154.5565618,2017
39397,71.0,2017
39397,11.008208250451,2022
39398,24.7052049784373,2022
39398,0.0,2017
39399,14.4492086192324,2022
39399,58.240818372,2017
39400,1.04929577464789,2022
39400,0.0,2017
39401,2.0260869565,2017
39401,0.994909056028062,2022
39402,13.294773801,2017
39402,11.9225373554021,2022
39403,3.98175155164589,2022
39403,44.963566827,2017
39404,1.10177816997409,2022
39404,95.479215006,2017
39405,105.2972973,2017
39405,84.8692232191215,2022
39406,38.23425762,2017
39406,21.9203467510876,2022
39407,0.996080932229335,2022
39407,4.1194029851,2017
39408,7.0,2022
39408,30.0,2017
39409,7.2276422764,2017
39409,13.0,2022
39411,0.0,2017
39411,90.188666692955,2022
39412,33.417721519,2017
39412,35.8663577661466,2022
39413,0.0,2017
39413,2.78564099304552,2022
39415,165.0,2017
39415,3.83685542303614,2022
39418,3.95918367346939,2022
39418,15.459183673,2017
39419,4.8333333333,2017
39419,10.3333333333333,2022
39420,21.6842105263158,2022
39420,0.0,2017
39421,54.680672269,2017
39421,14.0509582841431,2022
39422,37.442891466,2017
39422,89.3466382062773,2022
39423,6.375,2022
39423,0.0,2017
39424,1.9748427672956,2022
39424,24.848484848,2017
39425,4.67032967032967,2022
39425,1.0549450549,2017
39426,0.0,2017
39426,18.8223350253807,2022
39427,8.0,2022
39427,13.777777778,2017
39428,4.0,2022
39428,2.0833333333,2017
39429,23.289129086,2017
39429,47.6554897583272,2022
39430,20.0,2017
39430,1.0,2022
39431,9.95907964339347,2022
39431,49.701492537,2017
39432,2.95275590551181,2022
39432,0.0,2017
39434,853.38474317962,2022
39434,55.891207962,2017
39435,1.0015920660906,2022
39435,111.95045801,2017
39436,16.6438443906075,2022
39436,0.0,2017
39437,0.0,2017
39437,19.7550757450786,2022
39439,1.931136687,2017
39439,39.9534744345217,2022
39441,3.06287118618889,2022
39441,276.83487008,2017
39443,0.983050847457627,2022
39443,1.0476190476,2017
39444,0.0,2017
39444,12.8333333333333,2022
39445,3.0125277276,2017
39445,50.2105107041771,2022
39446,17.8309062851716,2022
39446,1.958677686,2017
39447,54.2369897684895,2022
39447,26.755186722,2017
39448,92.102998782,2017
39448,2.01408566149148,2022
39449,44.8456853928544,2022
39449,0.0,2017
39451,0.986830604401793,2022
39451,86.434204852,2017
39452,0.997793348034361,2022
39452,108.60902256,2017
39453,3.1523178808,2017
39453,44.8703639673711,2022
39454,1.0112359551,2017
39454,10.1086956521739,2022
39455,8.4285714286,2017
39455,5.57142857142857,2022
39456,1.02031078687973,2022
39456,48.856725146,2017
39457,5.3921568627451,2022
39457,5.0980392157,2017
39458,2.9803443689,2017
39458,19.296207034856,2022
39460,41.304347826087,2022
39460,29.0,2017
39461,3.2054794521,2017
39461,5.71428571428571,2022
39462,3.17106960233328,2022
39462,1.0,2017
39463,1.03947368421053,2022
39463,26.881578947,2017
39464,2.0,2017
39464,21.5903614457831,2022
39465,2.9701492537,2017
39465,13.2587064676617,2022
39466,9.0,2017
39466,25.168,2022
39467,35.7615894039735,2022
39467,0.0,2017
39468,24.4375,2022
39468,28.0,2017
39469,6.88333333333333,2022
39469,13.126213592,2017
39470,18.9238469126031,2022
39470,69.539430127,2017
39471,147.480694777057,2022
39471,3.9303882195,2017
39472,10.0,2017
39472,8.4180743062389,2022
39473,13.8444444444444,2022
39473,9.0666666667,2017
39474,0.980428823409942,2022
39474,66.0,2017
39475,24.7313684255396,2022
39475,6.9739313654,2017
39476,4.09407080629256,2022
39476,330.8323473,2017
39477,13.685393258,2017
39477,39.4713259028944,2022
39478,1242.02646417893,2022
39478,35.431518493,2017
39479,49.6410501892702,2022
39479,37.149122807,2017
39480,2.0291200067,2017
39480,55.2213096435911,2022
39481,2.0,2017
39481,22.4640238378256,2022
39485,112.49432367,2017
39485,5.01622830825585,2022
39486,20.8157894736842,2022
39486,0.0,2017
39487,364.885617202457,2022
39487,288.0,2017
39489,2.0388361325,2017
39489,71.6359731022668,2022
39490,53.557662800804,2022
39490,12.016064257,2017
39491,6.050695825,2017
39491,32.9545499741441,2022
39492,14.001900837,2017
39492,11.3719405740981,2022
39493,0.944451411107563,2022
39493,33.0,2017
39494,53.012958405,2017
39494,8.87692532151467,2022
39495,7.4838709677,2017
39495,12.1714285714286,2022
39497,1.0,2017
39497,9.5049504950495,2022
39498,68.8901304489586,2022
39498,0.0,2017
39499,33.3492063492064,2022
39499,0.0,2017
39500,113.462979846346,2022
39500,1.0,2017
39501,0.0,2017
39501,5.02967026668473,2022
39502,16.911032028,2017
39502,51.9424272244559,2022
39503,75.2371889298962,2022
39503,0.0,2017
39504,15.401785714,2017
39504,3.06334237404229,2022
39505,9.5806451613,2017
39505,4.91379310344828,2022
39507,15.7974683544304,2022
39507,7.7974683544,2017
39508,48.3747021636073,2022
39508,169.36903172,2017
39510,35.258962322,2017
39510,1.01073555263282,2022
39511,0.969230769230769,2022
39511,9.0,2017
39512,0.947368421052632,2022
39512,3.9245283019,2017
39513,38.070247934,2017
39513,41.2518576126052,2022
39514,0.9947089947,2017
39514,1.00537634408602,2022
39517,0.0,2017
39517,33.7877442358869,2022
39518,6.90277777777778,2022
39518,15.0,2017
39519,4.2259887006,2017
39519,19.5480225988701,2022
39520,94.1815102335567,2022
39520,0.0,2017
39522,17.825242718,2017
39522,2.94444444444444,2022
39523,6.85185185185185,2022
39523,16.0,2017
39525,26.6648688181687,2022
39525,5.9460109295,2017
39526,655.37913987,2017
39526,0.959318828955705,2022
39527,8.6052631579,2017
39527,28.280701754386,2022
39528,37.096354167,2017
39528,3.00350594178552,2022
39529,15.230769231,2017
39529,8.0,2022
39530,156.909163209494,2022
39530,128.97798942,2017
39531,1.0378378378,2017
39531,29.8378378378378,2022
39532,3.79487179487179,2022
39532,0.0,2017
39533,33.6803589225049,2022
39533,36.66359447,2017
39534,21.0,2017
39534,1.92822372170565,2022
39535,75.3789656041656,2022
39535,90.146828279,2017
39537,65.199892281,2017
39537,80.1902511332368,2022
39538,4.20338983050847,2022
39538,0.0,2017
39539,25.1869653859966,2022
39539,49.573426573,2017
39540,0.0,2017
39540,31.4460093896714,2022
39543,52.549551984,2017
39543,17.2765524807172,2022
39545,7.9545454545,2017
39545,11.1325301204819,2022
39546,61.3292865553678,2022
39546,0.0,2017
39547,110.96069869,2017
39547,8.65846373579153,2022
39548,9.84883720930233,2022
39548,11.0,2017
39550,12.0,2017
39550,18.0,2022
39551,13.881355932,2017
39551,1.01799820312803,2022
39552,0.0,2017
39552,14.7261397049857,2022
39553,9.4931506849,2017
39553,29.6423684690338,2022
39554,20.7248908296943,2022
39554,42.917030568,2017
39555,44.0,2017
39555,19.6143497757848,2022
39556,0.0,2017
39556,17.5421686746988,2022
39557,34.0,2022
39557,0.0,2017
39558,32.8284685746662,2022
39558,0.0,2017
39559,47.1803836939388,2022
39559,9.2050632911,2017
39560,6.9517182038,2017
39560,41.0222909897944,2022
39561,4.92917250436877,2022
39561,11.44783715,2017
39565,1.91666666666667,2022
39565,18.0,2017
39567,67.834459459,2017
39567,19.3439661690756,2022
39568,2.8333333333,2017
39568,1.89473684210526,2022
39569,27.0,2017
39569,72.6276001868033,2022
39570,36.0,2017
39570,21.1782501390103,2022
39571,34.849137931,2017
39571,32.9655172413793,2022
39572,68.0,2017
39572,1.44684928543172,2022
39573,4.28253266548354,2022
39573,66.0,2017
39574,56.0,2017
39574,0.981298684401827,2022
39575,3.0340909091,2017
39575,17.804347826087,2022
39576,174.40848431,2017
39576,62.3404873064066,2022
39577,4.0049966745,2017
39577,84.620725744371,2022
39579,157.70119956,2017
39579,181.555081625488,2022
39581,14.99831597,2017
39581,29.6740442657817,2022
39582,2.0595301565,2017
39582,0.997288407376854,2022
39583,17.0923913043478,2022
39583,4.0365253044,2017
39584,21.055214724,2017
39584,17.7791411042945,2022
39585,0.0,2017
39585,0.952380952380952,2022
39586,3.11111111111111,2022
39586,1.0,2017
40001,108.507527964289,2022
40001,76.0,2017
40002,98.9684831420998,2022
40002,7.0,2017
40003,44.4133264357187,2022
40003,36.226480836,2017
40004,339.72352960114,2022
40004,22.446508713,2017
40005,17.68784958678,2022
40005,40.0,2017
40006,2.0087825513561,2022
40006,166.14227897,2017
40007,0.9939759036,2017
40007,21.7349397590361,2022
40008,23.010309278,2017
40008,16.659793814433,2022
40011,1.0,2017
40011,22.3366967228792,2022
40012,1.9841269841,2017
40012,20.3502532764335,2022
40013,20.5670103092783,2022
40013,0.0,2017
40014,58.249623735,2017
40014,57.1268807144632,2022
40015,0.0,2017
40015,18.48,2022
40016,25.1465200451402,2022
40016,45.0,2017
40017,60.9104971703607,2022
40017,0.9971845713,2017
40018,51.9289676230421,2022
40018,0.0,2017
40019,42.718954248,2017
40019,6.53767870448549,2022
40020,46.9641514835745,2022
40020,0.0,2017
40021,82.625398894,2017
40021,165.651067346664,2022
40022,32.7890721293386,2022
40022,73.330808081,2017
40023,5.2,2017
40023,70.9603732224112,2022
40024,42.7605987959944,2022
40024,56.847014925,2017
40025,173.50351008647,2022
40025,171.4552383,2017
40026,10.839975535,2017
40026,34.7420038559224,2022
40027,1.0,2022
40027,1.0064935065,2017
40028,6.0,2017
40028,0.954866313832439,2022
40029,40.805369128,2017
40029,31.464642198882,2022
40030,3.12,2022
40030,0.0,2017
40031,3.0,2017
40031,42.4629920299712,2022
40032,14.2654028436019,2022
40032,34.172588832,2017
40033,37.0,2017
40033,21.3373493975904,2022
40034,0.0,2017
40034,53.6766118832873,2022
40035,97.630885122,2017
40035,112.582929150948,2022
40036,32.489275048,2017
40036,351.762557871089,2022
40037,161.66593886,2017
40037,1.0464770101576,2022
40038,21.4375,2017
40038,6.05555555555556,2022
40039,5.76612903225806,2022
40039,31.0,2017
40040,27.3776455142451,2022
40040,1.9245051971,2017
40041,13.4297520661157,2022
40041,2.0,2017
40042,28.0963398874219,2022
40042,0.0,2017
40043,29.0050131588485,2022
40043,1.9421813403,2017
40044,177.81223065,2017
40044,0.972192172049509,2022
40046,162.07849948,2017
40046,101.018282312209,2022
40047,21.413273873,2017
40047,69.5311666212957,2022
40049,13.4827460660829,2022
40049,23.0,2017
40050,20.1951219512195,2022
40050,9.045,2017
40051,99.3192437232648,2022
40051,147.56818182,2017
40052,0.985714285714286,2022
40052,2.0487804878,2017
40053,53.1941788072291,2022
40053,1.0,2017
40054,61.324510400841,2022
40054,27.306818182,2017
40055,16.0,2017
40055,162.771449392272,2022
40056,13.034834135,2017
40056,62.0101582780625,2022
40057,2.965648855,2017
40057,15.2487173384112,2022
40058,17.0,2017
40058,20.9709918144782,2022
40059,34.7668879549711,2022
40059,1.9116474183,2017
40060,3.020979021,2017
40060,5.74825174825175,2022
40061,98.180527383,2017
40061,72.332437257367,2022
40062,12.8625,2017
40062,15.60942287319,2022
40063,5.902956057,2017
40063,177.072577190326,2022
40064,39.7647058823529,2022
40064,27.47826087,2017
40065,10.410796952,2017
40065,512.374053565319,2022
40066,76.12,2017
40066,2.14755056954133,2022
40067,29.7644440167399,2022
40067,2.0,2017
40068,3.0,2017
40068,1.05113651032918,2022
40069,5.2071910116,2017
40069,4.03320918170483,2022
40070,34.790082866,2017
40070,37.015208264689,2022
40071,109.0,2017
40071,5.81706859578809,2022
40072,0.0,2017
40072,31.0,2022
40073,12.0,2022
40073,0.9553571429,2017
40074,2.06917270005629,2022
40074,0.0,2017
40075,223.536896780748,2022
40075,385.0,2017
40076,36.684986908,2017
40076,3.0183590367083,2022
40077,47.8209527297661,2022
40077,157.90644374,2017
40078,29.260368420548,2022
40078,92.050632911,2017
40079,3.97080291970803,2022
40079,28.364963504,2017
40080,201.776185443816,2022
40080,1.9192825112,2017
40081,19.0686800679482,2022
40081,41.0,2017
40082,20.9619705458883,2022
40082,59.0,2017
40083,0.0,2017
40083,9.225,2022
40084,0.0,2017
40084,38.5910861317886,2022
40085,32.527058824,2017
40085,84.7264781289668,2022
40086,4.3070705679,2017
40086,47.9281339356773,2022
40087,26.5879692908514,2022
40087,22.916764709,2017
40088,1126.07637212794,2022
40088,1174.6298305,2017
40089,5.06926965350107,2022
40089,177.62105263,2017
40090,38.1257246732925,2022
40090,4.1465517241,2017
40091,46.819381060155,2022
40091,116.0,2017
40092,38.1807789614166,2022
40092,31.0,2017
40093,33.5647221101232,2022
40093,4.062745098,2017
40094,8.0,2017
40094,49.4558724213142,2022
40095,3.96636659219812,2022
40095,74.663069639,2017
40096,8.65384615384615,2022
40096,0.0,2017
40097,25.804396371,2017
40097,35.0707511348891,2022
40098,60.3111947534542,2022
40098,2.0267205422,2017
40099,78.130841121,2017
40099,19.1409577454044,2022
40100,2.94513259792389,2022
40100,0.0,2017
40101,80.9827716662954,2022
40101,28.576131687,2017
40102,3.9555480018,2017
40102,69.0248892662598,2022
40103,88.644873626,2017
40103,97.3756553305047,2022
40104,55.150059014,2017
40104,4.5422578333979,2022
40105,0.9989839474,2017
40105,11.628450969173,2022
40106,37.1720930232558,2022
40106,6.0,2017
40108,1.92252527751566,2022
40108,27.036149702,2017
40109,6.01750221370455,2022
40109,103.87454244,2017
40110,24.2707162041755,2022
40110,0.0,2017
40111,2.09074380072857,2022
40111,106.51515152,2017
40112,23.5247524752475,2022
40112,0.0,2017
40113,1.03128406057436,2022
40113,0.0,2017
40114,10.7270271973639,2022
40114,67.598055723,2017
40115,55.058823529,2017
40115,27.2715043887319,2022
40116,28.0074350242602,2022
40116,1.0072992701,2017
40117,2.04798324654236,2022
40117,17.179468471,2017
40118,57.413369714,2017
40118,301.899947730756,2022
40119,912.682194246638,2022
40119,1099.3114685,2017
40120,103.65687748,2017
40120,2.05561543952643,2022
40121,43.8452270217192,2022
40121,0.0,2017
40122,6.00604678732689,2022
40122,181.05989508,2017
40123,1.9902401627,2017
40123,104.064962029951,2022
40124,2.0431654676,2017
40124,15.0,2022
40125,1.9866145162,2017
40125,291.31912494497,2022
40126,76.8934582827713,2022
40126,21.0896,2017
40127,0.935064468906676,2022
40127,0.0,2017
40128,158.833516929098,2022
40128,6.0087463557,2017
40129,75.316337111,2017
40129,4.79535328395637,2022
40130,16.4,2022
40130,0.0,2017
40131,0.959568815097637,2022
40131,17.919572295,2017
40132,246.20774648,2017
40132,12.5708147875798,2022
40133,1034.0,2017
40133,54.8936723404198,2022
40134,4.9383886495,2017
40134,29.624498849822,2022
40135,4.0,2017
40135,48.6672453061315,2022
40136,25.3333333333333,2022
40136,6.0,2017
40137,2.00764545729029,2022
40137,44.8,2017
40138,32.472847233427,2022
40138,0.0,2017
40139,110.0,2017
40139,1.87814693360022,2022
40140,1.03743315508021,2022
40140,8.2139037433,2017
40141,29.9886779359144,2022
40141,3.2128378378,2017
40142,39.2211087884787,2022
40142,2.0,2017
40143,21.6534414838584,2022
40143,63.009771987,2017
40144,0.0,2017
40144,3.02827313672172,2022
40145,1.0125966750012,2022
40145,1.046948166,2017
40146,3.9,2017
40146,37.575,2022
40147,65.2619159373897,2022
40147,33.380053908,2017
40148,19.0,2017
40148,13.6842105263158,2022
40149,55.0,2017
40149,17.5447366059787,2022
40150,14.2078391163576,2022
40150,3.0,2017
40151,1.89255406182568,2022
40151,1.0185614849,2017
40152,12.3640817866932,2022
40152,87.635619047,2017
40153,1.0371900826,2017
40153,2.00352429737233,2022
40154,18.6270916135318,2022
40154,80.0,2017
40155,266.843526839536,2022
40155,265.45699154,2017
40156,52.0,2017
40156,1.71948149992891,2022
40157,10.915753603,2017
40157,19.1540868609761,2022
40158,0.0,2017
40158,1.81414925253609,2022
40159,51.0094898346511,2022
40159,59.800619006,2017
40160,45.488888889,2017
40160,2.02222222222222,2022
40161,6.083544131,2017
40161,4.75827472775708,2022
40162,69.464134202,2017
40162,60.8235948942751,2022
40163,53.2818124521842,2022
40163,0.0,2017
40164,30.0757555904168,2022
40164,32.0,2017
40165,22.101053648,2017
40165,6.00646065655557,2022
40166,2.0,2022
40166,14.6,2017
40167,4.9666379101,2017
40167,18.9413359006446,2022
40168,412.09756098,2017
40168,1.119082085354,2022
40169,22.344,2017
40169,26.208,2022
40170,9.0,2022
40170,7.0875,2017
40171,0.0,2017
40171,34.8070175438597,2022
40172,12.1107341644768,2022
40172,11.938100048,2017
40173,19.857142857,2017
40173,19.7142857142857,2022
40174,12.717391304,2017
40174,17.0,2022
40175,21.0962116574711,2022
40175,0.0,2017
40176,0.876190476190476,2022
40176,21.0,2017
40177,0.0,2017
40177,56.2646531628168,2022
40178,113.56183186,2017
40178,156.918301985612,2022
40179,11.8437090170625,2022
40179,1.0,2017
40180,0.0,2017
40180,124.976431694967,2022
40181,164.32098765,2017
40181,13.6645929367909,2022
40182,193.0,2017
40182,6.89911558751164,2022
40183,3.0,2017
40183,3.96836376260976,2022
40184,117.42569918,2017
40184,4.89606938321913,2022
40185,1.0,2017
40185,3.18330131913881,2022
40186,164.261864834786,2022
40186,0.0,2017
40187,114.73385358,2017
40187,282.477529646592,2022
40188,3.10324611294306,2022
40188,80.315474747,2017
40189,7.6144578313253,2022
40189,3.2891566265,2017
40190,83.5358659127146,2022
40190,23.297927461,2017
40191,60.875202593,2017
40191,57.4116432892309,2022
40192,1846.3158944,2017
40192,400.865963575649,2022
40193,14.620253164557,2022
40193,0.0,2017
40194,4.12003479540677,2022
40194,277.58299911,2017
40195,24.1762204237349,2022
40195,105.84516129,2017
40196,0.0,2017
40196,18.4319964135929,2022
40197,1170.5737248,2017
40197,14.0837079418944,2022
40198,36.522222222,2017
40198,31.6300578034682,2022
40199,0.0,2017
40199,34.7777949002511,2022
40200,13.0,2017
40200,3.82718491935762,2022
40201,92.13565857,2017
40201,7.02536867992053,2022
40202,12.0958969283059,2022
40202,7.9551704475,2017
40203,22.2844246290253,2022
40203,1.0584615385,2017
40204,48.236842105,2017
40204,16.7257896906301,2022
40205,52.356275304,2017
40205,1.03469449354117,2022
40206,2.76967158191518,2022
40206,58.2448446,2017
40207,5.00083914531414,2022
40207,236.7622618,2017
40208,0.0,2017
40208,65.54697878275,2022
40209,12.1837151121387,2022
40209,4.0,2017
40210,11.4196335430626,2022
40210,38.63947019,2017
40211,24.491180461,2017
40211,89.4057074087343,2022
40212,197.896592762733,2022
40212,180.18730489,2017
40213,1.0163865923,2017
40213,0.995477897591269,2022
40214,16.974623416,2017
40214,94.3212707053709,2022
40215,23.3152375743337,2022
40215,0.9719298246,2017
40216,36.0796019900498,2022
40216,36.358208955,2017
40217,72.643147109,2017
40217,651.409267950647,2022
40218,105.62257201,2017
40218,109.545329479468,2022
40219,21.0,2022
40219,15.0,2017
40220,40.2962962962963,2022
40220,26.808510638,2017
40221,54.5115903310177,2022
40221,15.519372123,2017
40222,7.566053820832,2022
40222,1.003605986,2017
40223,54.939545634584,2022
40223,44.0,2017
40224,6.06648835407145,2022
40224,38.957121395,2017
40225,0.9901960784,2017
40225,7.14814814814815,2022
40226,13.4641148325359,2022
40226,44.210526316,2017
40227,22.352125652,2017
40227,11.1534233236967,2022
40228,290.45314072,2017
40228,5.06078634466218,2022
40229,3.909369259,2017
40229,145.026104400061,2022
40230,1.954041124,2017
40230,258.186105369675,2022
40231,100.49266871,2017
40231,114.316386636215,2022
40232,32.0,2022
40232,1.9736842105,2017
40233,0.9878502232,2017
40233,5.94019923607009,2022
40234,143.35046353411,2022
40234,109.0,2017
40235,1.0071394454,2017
40235,58.8057179050949,2022
40236,31.0491288018453,2022
40236,76.695652174,2017
40237,28.1741498537899,2022
40237,95.876276108,2017
40238,47.7549686881912,2022
40238,1.0081108483,2017
40239,2.85981308411215,2022
40239,3.0280373832,2017
40240,88.930238529,2017
40240,34.1198504455977,2022
40242,3.0882352941,2017
40242,9.0,2022
40243,1.9824074061,2017
40243,279.265146399899,2022
40244,120.305315344868,2022
40244,177.0,2017
40245,2.924398627,2017
40245,132.919317619094,2022
40246,2.0048961595,2017
40246,281.435468698665,2022
40247,12.464088398,2017
40247,10.1657458563536,2022
40248,4.28945684012637,2022
40248,270.99462664,2017
40249,36.8326560113539,2022
40249,43.745311094,2017
40250,124.0,2017
40250,60.688621412404,2022
40251,52.0998512241828,2022
40251,21.049881235,2017
40252,113.208011019108,2022
40252,115.18867925,2017
40253,61.8046861953714,2022
40253,6.9782270607,2017
40254,73.2035045539617,2022
40254,68.54958697,2017
40255,89.2027870302922,2022
40255,95.58649789,2017
40256,127.439091167708,2022
40256,103.85248227,2017
40257,1.99922449953293,2022
40257,250.81772683,2017
40258,33.0,2017
40258,17.7711646571671,2022
40259,16.3367392636443,2022
40259,0.0,2017
40260,67.44450965,2017
40260,14.2700878980944,2022
40261,111.503151487304,2022
40261,3.883781186,2017
40262,51.381147338,2017
40262,67.706590312078,2022
40263,58.666259048,2017
40263,68.5046133948061,2022
40264,19.3527602219562,2022
40264,4.0,2017
40265,3.02727272727273,2022
40265,3.9272727273,2017
40266,117.91866029,2017
40266,117.293045476761,2022
40267,7.7842157842,2017
40267,38.1253702116926,2022
40268,138.21201377,2017
40268,63.390491735791,2022
40269,239.3424837068,2022
40269,17.0,2017
40270,35.895478133244,2022
40270,75.459707311,2017
40271,104.602036673608,2022
40271,1.0,2017
40272,166.819759893247,2022
40272,217.67384615,2017
40273,951.35005059519,2022
40273,5.6875671802,2017
40274,124.398197184687,2022
40274,41.385394071,2017
40275,5.2388446887,2017
40275,104.6545093375,2022
40276,6.05322643493759,2022
40276,0.0,2017
40277,2.11204736324598,2022
40277,49.88951829,2017
40278,162.447502494728,2022
40278,171.83349159,2017
40279,121.73387351,2017
40279,976.517849700249,2022
40280,8.0,2017
40280,2.32319062406182,2022
40281,29.5494789976172,2022
40281,69.922565905,2017
40282,3.9583932393,2017
40282,337.720472112675,2022
40283,252.63013813517,2022
40283,2.0001275453,2017
40284,13.460390272,2017
40284,60.6917638413112,2022
40285,16.9597001679979,2022
40285,97.283846179,2017
40286,96.972509043,2017
40286,4.04370873893217,2022
40287,162.0,2017
40287,10.2880138470194,2022
40288,2.08468083023846,2022
40288,11.170984456,2017
40289,35.8808510638298,2022
40289,32.0,2017
40290,21.7943925233645,2022
40290,17.522123894,2017
40291,52.6485184324523,2022
40291,221.30565167,2017
40292,291.378177157298,2022
40292,237.37348288,2017
40293,53.143217833,2017
40293,105.932948388423,2022
40294,263.109668648834,2022
40294,2.7441986198,2017
40295,7.15575542966253,2022
40295,124.0,2017
40296,820.942771316774,2022
40296,772.03116702,2017
40297,24.0,2017
40297,22.1720930232558,2022
40298,69.48463433,2017
40298,68.0325629245248,2022
40299,24.3556701030928,2022
40299,39.0,2017
40300,6.37619258402494,2022
40300,0.0,2017
40301,7.05109489051095,2022
40301,0.0,2017
40303,51.2802504434163,2022
40303,55.0,2017
40304,3.07704298160827,2022
40304,452.15782639,2017
