CodeCommune;NomCommune;Année;NombreCrimes;Population
40092;Dumes;2017;1729.0;236.0
40092;Dumes;2022;3068.0;250.0
40093;Escalans;2017;3156.0;259.0
40093;Escalans;2022;2500.0;232.0
40094;Escource;2017;3500.0;721.0
40094;Escource;2022;3096.0;799.0
40095;Estibeaux;2017;4858.0;699.0
40095;Estibeaux;2022;5592.0;697.0
40096;Estigarde;2017;1300.0;121.0
40096;Estigarde;2022;1000.0;96.0
40097;Eugénie-les-Bains;2017;2260.0;446.0
40097;Eugénie-les-Bains;2022;4257.0;486.0
40098;Eyres-Moncube;2017;3710.0;365.0
40098;Eyres-Moncube;2022;4550.0;347.0
40099;Fargues;2017;4342.0;330.0
40099;Fargues;2022;2844.0;314.0
40100;Le Frêche;2017;3128.0;400.0
40100;Le Frêche;2022;3280.0;388.0
40101;Gaas;2017;4040.0;496.0
40101;Gaas;2022;4239.0;471.0
40102;Gabarret;2017;6465.0;1295.0
40102;Gabarret;2022;7674.0;1282.0
40103;Gaillères;2017;2440.0;613.0
40103;Gaillères;2022;3200.0;647.0
40104;Gamarde-les-Bains;2017;6360.0;1319.0
40104;Gamarde-les-Bains;2022;4554.0;1552.0
40105;Garein;2017;1305.0;436.0
40105;Garein;2022;1720.0;426.0
40106;Garrey;2017;2200.0;205.0
40106;Garrey;2022;1944.0;215.0
40108;Gastes;2017;787.0;816.0
40108;Gastes;2022;2691.0;925.0
40109;Gaujacq;2017;3942.0;435.0
40109;Gaujacq;2022;3038.0;436.0
40110;Geaune;2017;4056.0;668.0
40110;Geaune;2022;3780.0;763.0
40111;Geloux;2017;6426.0;704.0
40111;Geloux;2022;4194.0;708.0
40112;Gibret;2017;1224.0;102.0
40112;Gibret;2022;1386.0;98.0
40113;Goos;2017;5230.0;519.0
40113;Goos;2022;4240.0;530.0
40114;Gourbera;2017;1101.0;372.0
40114;Gourbera;2022;3231.0;364.0
40115;Gousse;2017;2592.0;312.0
40115;Gousse;2022;3102.0;276.0
40116;Gouts;2017;2790.0;276.0
40116;Gouts;2022;3003.0;272.0
40117;Grenade-sur-l'Adour;2017;5034.0;2487.0
40117;Grenade-sur-l'Adour;2022;12150.0;2414.0
40118;Habas;2017;3042.0;1503.0
40118;Habas;2022;4389.0;1464.0
40119;Hagetmau;2017;32648.0;4690.0
40119;Hagetmau;2022;23100.0;4622.0
40120;Hastingues;2017;4568.0;579.0
40120;Hastingues;2022;4808.0;606.0
40121;Hauriet;2017;1662.0;278.0
40121;Hauriet;2022;2484.0;273.0
40122;Haut-Mauco;2017;3776.0;948.0
40122;Haut-Mauco;2022;2949.0;991.0
40123;Herm;2017;6792.0;1129.0
40123;Herm;2022;7050.0;1189.0
40124;Herré;2017;1410.0;142.0
40124;Herré;2022;1540.0;141.0
40125;Heugas;2017;4008.0;1343.0
40125;Heugas;2022;4125.0;1395.0
40126;Hinx;2017;3774.0;1883.0
40126;Hinx;2022;5673.0;1909.0
40127;Hontanx;2017;3570.0;603.0
40127;Hontanx;2022;3678.0;611.0
40128;Horsarrieu;2017;5504.0;687.0
40128;Horsarrieu;2022;4170.0;706.0
40129;Josse;2017;3372.0;850.0
40129;Josse;2022;4790.0;1003.0
40130;Labastide-Chalosse;2017;1937.0;150.0
40130;Labastide-Chalosse;2022;1968.0;168.0
40131;Labastide-d'Armagnac;2017;5488.0;687.0
40131;Labastide-d'Armagnac;2022;5504.0;680.0
40132;Labatut;2017;4296.0;1427.0
40132;Labatut;2022;2818.0;1396.0
40133;Labenne;2017;69883.0;6616.0
40133;Labenne;2022;49049.0;7095.0
40134;Labouheyre;2017;10944.0;2731.0
40134;Labouheyre;2022;11356.0;2883.0
40135;Labrit;2017;2601.0;864.0
40135;Labrit;2022;3424.0;849.0
40136;Lacajunte;2017;1836.0;153.0
40136;Lacajunte;2022;1824.0;148.0
40137;Lacquy;2017;2224.0;280.0
40137;Lacquy;2022;1722.0;288.0
40138;Lacrabe;2017;2590.0;267.0
40138;Lacrabe;2022;3135.0;286.0
40139;Laglorieuse;2017;4376.0;550.0
40139;Laglorieuse;2022;6369.0;603.0
40140;Lagrange;2017;1970.0;192.0
40140;Lagrange;2022;1358.0;190.0
40141;Lahosse;2017;2943.0;317.0
40141;Lahosse;2022;2023.0;286.0
40142;Laluque;2017;4056.0;1019.0
40142;Laluque;2022;6420.0;1086.0
40143;Lamothe;2017;3816.0;312.0
40143;Lamothe;2022;3322.0;305.0
40144;Larbey;2017;2717.0;242.0
40144;Larbey;2022;1936.0;240.0
40145;Larrivière-Saint-Savin;2017;3280.0;657.0
40145;Larrivière-Saint-Savin;2022;4712.0;588.0
40146;Latrille;2017;1812.0;156.0
40146;Latrille;2022;2004.0;167.0
40147;Laurède;2017;3950.0;387.0
40147;Laurède;2022;3680.0;367.0
40148;Lauret;2017;870.0;85.0
40148;Lauret;2022;1120.0;78.0
40149;Lencouacq;2017;1940.0;380.0
40149;Lencouacq;2022;3375.0;376.0
40150;Léon;2017;11706.0;1940.0
40150;Léon;2022;8228.0;2182.0
40151;Lesgor;2017;2215.0;439.0
40151;Lesgor;2022;1712.0;425.0
40152;Lesperon;2017;4196.0;1043.0
40152;Lesperon;2022;3081.0;1030.0
40153;Le Leuy;2017;3159.0;251.0
40153;Le Leuy;2022;2736.0;228.0
40154;Lévignacq;2017;2212.0;316.0
40154;Lévignacq;2022;2296.0;345.0
40155;Linxe;2017;2918.0;1479.0
40155;Linxe;2022;3082.0;1550.0
40156;Liposthey;2017;1569.0;534.0
40156;Liposthey;2022;1158.0;591.0
40157;Lit-et-Mixe;2017;4821.0;1606.0
40157;Lit-et-Mixe;2022;5070.0;1704.0
40158;Losse;2017;2448.0;275.0
40158;Losse;2022;1390.0;282.0
40159;Louer;2017;2920.0;301.0
40159;Louer;2022;2282.0;332.0
40160;Lourquen;2017;1575.0;178.0
40160;Lourquen;2022;1274.0;188.0
40161;Lubbon;2017;981.0;104.0
40161;Lubbon;2022;738.0;80.0
40162;Lucbardez-et-Bargues;2017;4568.0;573.0
40162;Lucbardez-et-Bargues;2022;1710.0;564.0
40163;Lüe;2017;3934.0;562.0
40163;Lüe;2022;2985.0;613.0
40164;Retjons;2017;1720.0;350.0
40164;Retjons;2022;2046.0;321.0
40165;Luglon;2017;2730.0;399.0
40165;Luglon;2022;3016.0;375.0
40166;Lussagnet;2017;864.0;73.0
40166;Lussagnet;2022;1050.0;77.0
40167;Luxey;2017;1332.0;664.0
40167;Luxey;2022;1310.0;653.0
40168;Magescq;2017;8424.0;2175.0
40168;Magescq;2022;9972.0;2602.0
40169;Maillas;2017;1224.0;133.0
40169;Maillas;2022;630.0;128.0
40170;Maillères;2017;1928.0;243.0
40170;Maillères;2022;2541.0;230.0
40171;Mano;2017;1048.0;125.0
40171;Mano;2022;1240.0;129.0
40172;Mant;2017;2439.0;271.0
40172;Mant;2022;2421.0;270.0
40173;Marpaps;2017;1918.0;139.0
40173;Marpaps;2022;1518.0;133.0
40174;Mauries;2017;1104.0;90.0
40174;Mauries;2022;1190.0;85.0
40175;Maurrin;2017;4014.0;442.0
40175;Maurrin;2022;4014.0;457.0
40176;Mauvezin-d'Armagnac;2017;1212.0;93.0
40176;Mauvezin-d'Armagnac;2022;1288.0;99.0
40177;Maylis;2017;3487.0;315.0
40177;Maylis;2022;2464.0;301.0
40178;Mazerolles;2017;3215.0;633.0
40178;Mazerolles;2022;3936.0;670.0
40179;Mées;2017;7144.0;1805.0
40179;Mées;2022;5712.0;1970.0
40180;Meilhan;2017;1141.0;1140.0
40180;Meilhan;2022;7056.0;1206.0
40181;Messanges;2017;1930.0;968.0
40181;Messanges;2022;2973.0;1038.0
40182;Mézos;2017;3348.0;824.0
40182;Mézos;2022;3364.0;855.0
40183;Mimbaste;2017;5090.0;1000.0
40183;Mimbaste;2022;3928.0;992.0
40184;Mimizan;2017;75922.0;7018.0
40184;Mimizan;2022;73640.0;7449.0
40185;Miramont-Sensacq;2017;2848.0;359.0
40185;Miramont-Sensacq;2022;2800.0;346.0
40186;Misson;2017;5369.0;781.0
40186;Misson;2022;6656.0;834.0
40187;Moliets-et-Maa;2017;5810.0;1170.0
40187;Moliets-et-Maa;2022;3792.0;1303.0
40188;Momuy;2017;1856.0;462.0
40188;Momuy;2022;2868.0;482.0
40189;Monget;2017;1316.0;91.0
40189;Monget;2022;948.0;77.0
40190;Monségur;2017;2772.0;391.0
40190;Monségur;2022;3128.0;393.0
40191;Montaut;2017;3810.0;626.0
40191;Montaut;2022;5517.0;604.0
40192;Mont-de-Marsan;2017;388505.0;29554.0
40192;Mont-de-Marsan;2022;398762.0;31455.0
40193;Montégut;2017;994.0;71.0
40193;Montégut;2022;1078.0;78.0
40194;Montfort-en-Chalosse;2017;1183.0;1177.0
40194;Montfort-en-Chalosse;2022;2414.0;1223.0
40195;Montgaillard;2017;5088.0;631.0
40195;Montgaillard;2022;5409.0;593.0
40196;Montsoué;2017;5730.0;570.0
40196;Montsoué;2022;5067.0;561.0
40197;Morcenx-la-Nouvelle;2017;40616.0;5052.0
40197;Morcenx-la-Nouvelle;2022;34923.0;5005.0
40198;Morganx;2017;1947.0;173.0
40198;Morganx;2022;2394.0;168.0
40199;Mouscardès;2017;1827.0;268.0
40199;Mouscardès;2022;2152.0;268.0
40200;Moustey;2017;2756.0;695.0
40200;Moustey;2022;1424.0;755.0
40201;Mugron;2017;2826.0;1382.0
40201;Mugron;2022;3954.0;1336.0
40202;Narrosse;2017;15955.0;3210.0
40202;Narrosse;2022;13180.0;3331.0
40203;Nassiet;2017;2478.0;344.0
40203;Nassiet;2022;2254.0;316.0
40204;Nerbis;2017;2790.0;273.0
40204;Nerbis;2022;2394.0;267.0
40205;Nousse;2017;2420.0;244.0
40205;Nousse;2022;2460.0;249.0
40206;Oeyregave;2017;2100.0;344.0
40206;Oeyregave;2022;1240.0;304.0
40207;Oeyreluy;2017;4620.0;1508.0
40207;Oeyreluy;2022;6032.0;1498.0
40208;Onard;2017;2618.0;372.0
40208;Onard;2022;3700.0;376.0
40209;Ondres;2017;31284.0;5358.0
40209;Ondres;2022;35130.0;6194.0
40210;Onesse-Laharie;2017;3003.0;1009.0
40210;Onesse-Laharie;2022;4180.0;1057.0
40211;Orist;2017;4956.0;722.0
40211;Orist;2022;4584.0;789.0
40212;Orthevielle;2017;2733.0;936.0
40212;Orthevielle;2022;4160.0;1057.0
40213;Orx;2017;4256.0;624.0
40213;Orx;2022;3870.0;650.0
40214;Ossages;2017;2505.0;504.0
40214;Ossages;2022;4950.0;493.0
40215;Ousse-Suzan;2017;2730.0;277.0
40215;Ousse-Suzan;2022;2860.0;285.0
40216;Ozourt;2017;2472.0;203.0
40216;Ozourt;2022;1568.0;198.0
40217;Parentis-en-Born;2017;67034.0;6236.0
40217;Parentis-en-Born;2022;57560.0;7463.0
40218;Parleboscq;2017;3030.0;506.0
40218;Parleboscq;2022;4239.0;454.0
40219;Payros-Cazautets;2017;1378.0;106.0
40219;Payros-Cazautets;2022;1272.0;106.0
40220;Pécorade;2017;1269.0;140.0
40220;Pécorade;2022;1088.0;135.0
40221;Perquie;2017;2112.0;350.0
40221;Perquie;2022;2387.0;342.0
40222;Pey;2017;3996.0;676.0
40222;Pey;2022;4728.0;832.0
40223;Peyre;2017;2480.0;242.0
40223;Peyre;2022;3042.0;237.0
40224;Peyrehorade;2017;25711.0;3695.0
40224;Peyrehorade;2022;25711.0;3693.0
40225;Philondenx;2017;2244.0;202.0
40225;Philondenx;2022;2509.0;189.0
40226;Pimbo;2017;2310.0;210.0
40226;Pimbo;2022;2412.0;198.0
40227;Pissos;2017;2862.0;1441.0
40227;Pissos;2022;4404.0;1483.0
40228;Pomarez;2017;3082.0;1550.0
40228;Pomarez;2022;3158.0;1605.0
40229;Pontenx-les-Forges;2017;4677.0;1596.0
40229;Pontenx-les-Forges;2022;3396.0;1737.0
40230;Pontonx-sur-l'Adour;2017;5528.0;2810.0
40230;Pontonx-sur-l'Adour;2022;11728.0;2975.0
40231;Port-de-Lanne;2017;5210.0;1076.0
40231;Port-de-Lanne;2022;7302.0;1228.0
40232;Poudenx;2017;2250.0;225.0
40232;Poudenx;2022;1320.0;219.0
40233;Pouillon;2017;9204.0;3072.0
40233;Pouillon;2022;15640.0;3151.0
40234;Pouydesseaux;2017;5544.0;916.0
40234;Pouydesseaux;2022;2667.0;879.0
40235;Poyanne;2017;4092.0;688.0
40235;Poyanne;2022;2780.0;697.0
40236;Poyartin;2017;5154.0;833.0
40236;Poyartin;2022;3865.0;765.0
40237;Préchacq-les-Bains;2017;2840.0;733.0
40237;Préchacq-les-Bains;2022;5523.0;797.0
40238;Pujo-le-Plan;2017;4424.0;628.0
40238;Pujo-le-Plan;2022;3684.0;625.0
40239;Puyol-Cazalet;2017;1308.0;108.0
40239;Puyol-Cazalet;2022;1326.0;104.0
40240;Renung;2017;3222.0;537.0
40240;Renung;2022;4000.0;490.0
40242;Rimbez-et-Baudiets;2017;832.0;105.0
40242;Rimbez-et-Baudiets;2022;1248.0;104.0
40243;Rion-des-Landes;2017;11840.0;2986.0
40243;Rion-des-Landes;2022;15420.0;3115.0
40244;Rivière-Saas-et-Gourby;2017;2456.0;1217.0
40244;Rivière-Saas-et-Gourby;2022;2748.0;1425.0
40245;Roquefort;2017;9455.0;1892.0
40245;Roquefort;2022;9785.0;1987.0
40246;Sabres;2017;3534.0;1174.0
40246;Sabres;2022;3495.0;1191.0
40247;Saint-Agnet;2017;2145.0;188.0
40247;Saint-Agnet;2022;2576.0;181.0
40248;Saint-André-de-Seignanx;2017;5160.0;1766.0
40248;Saint-André-de-Seignanx;2022;5643.0;1913.0
40249;Saint-Aubin;2017;4008.0;503.0
40249;Saint-Aubin;2022;1500.0;500.0
40250;Saint-Avit;2017;3840.0;672.0
40250;Saint-Avit;2022;2094.0;691.0
40251;Saint-Barthélemy;2017;3384.0;422.0
40251;Saint-Barthélemy;2022;4300.0;421.0
40252;Sainte-Colombe;2017;2732.0;666.0
40252;Sainte-Colombe;2022;3110.0;618.0
40253;Saint-Cricq-Chalosse;2017;3190.0;641.0
40253;Saint-Cricq-Chalosse;2022;3906.0;633.0
40254;Saint-Cricq-du-Gave;2017;1672.0;422.0
40254;Saint-Cricq-du-Gave;2022;2190.0;444.0
40255;Saint-Cricq-Villeneuve;2017;3896.0;482.0
40255;Saint-Cricq-Villeneuve;2022;3744.0;464.0
40256;Saint-Étienne-d'Orthe;2017;5624.0;704.0
40256;Saint-Étienne-d'Orthe;2022;5033.0;732.0
40257;Sainte-Eulalie-en-Born;2017;2510.0;1265.0
40257;Sainte-Eulalie-en-Born;2022;4194.0;1457.0
40258;Sainte-Foy;2017;2630.0;253.0
40258;Sainte-Foy;2022;2016.0;251.0
40259;Saint-Gein;2017;3456.0;433.0
40259;Saint-Gein;2022;2568.0;418.0
40260;Saint-Geours-d'Auribat;2017;2877.0;413.0
40260;Saint-Geours-d'Auribat;2022;3717.0;410.0
40261;Saint-Geours-de-Maremne;2017;7893.0;2673.0
40261;Saint-Geours-de-Maremne;2022;14340.0;2946.0
40262;Saint-Gor;2017;2448.0;302.0
40262;Saint-Gor;2022;2198.0;312.0
40263;Saint-Jean-de-Lier;2017;2905.0;414.0
40263;Saint-Jean-de-Lier;2022;4908.0;407.0
40264;Saint-Jean-de-Marsacq;2017;4701.0;1614.0
40264;Saint-Jean-de-Marsacq;2022;10674.0;1810.0
40265;Saint-Julien-d'Armagnac;2017;1177.0;108.0
40265;Saint-Julien-d'Armagnac;2022;1221.0;109.0
40266;Saint-Julien-en-Born;2017;9684.0;1643.0
40266;Saint-Julien-en-Born;2022;8445.0;1738.0
40267;Saint-Justin;2017;3900.0;974.0
40267;Saint-Justin;2022;2018.0;1015.0
40268;Saint-Laurent-de-Gosse;2017;5427.0;657.0
40268;Saint-Laurent-de-Gosse;2022;5019.0;735.0
40269;Saint-Lon-les-Mines;2017;5975.0;1208.0
40269;Saint-Lon-les-Mines;2022;6190.0;1242.0
40270;Saint-Loubouer;2017;3101.0;443.0
40270;Saint-Loubouer;2022;4420.0;441.0
40271;Sainte-Marie-de-Gosse;2017;3498.0;1184.0
40271;Sainte-Marie-de-Gosse;2022;6070.0;1228.0
40272;Saint-Martin-de-Hinx;2017;5628.0;1480.0
40272;Saint-Martin-de-Hinx;2022;3434.0;1749.0
40273;Saint-Martin-de-Seignanx;2017;42792.0;5488.0
40273;Saint-Martin-de-Seignanx;2022;48608.0;6123.0
40274;Saint-Martin-d'Oney;2017;2806.0;1396.0
40274;Saint-Martin-d'Oney;2022;5464.0;1356.0
40275;Saint-Maurice-sur-Adour;2017;4060.0;584.0
40275;Saint-Maurice-sur-Adour;2022;4347.0;623.0
40276;Saint-Michel-Escalus;2017;2691.0;305.0
40276;Saint-Michel-Escalus;2022;2844.0;324.0
40277;Saint-Pandelon;2017;3570.0;715.0
40277;Saint-Pandelon;2022;3545.0;728.0
40278;Saint-Paul-en-Born;2017;3812.0;956.0
40278;Saint-Paul-en-Born;2022;2940.0;982.0
40279;Saint-Paul-lès-Dax;2017;157104.0;13413.0
40279;Saint-Paul-lès-Dax;2022;171804.0;14114.0
40280;Saint-Perdon;2017;6824.0;1726.0
40280;Saint-Perdon;2022;6900.0;1729.0
40281;Saint-Pierre-du-Mont;2017;104302.0;9561.0
40281;Saint-Pierre-du-Mont;2022;98710.0;9996.0
40282;Saint-Sever;2017;29748.0;4955.0
40282;Saint-Sever;2022;24915.0;5038.0
40283;Saint-Vincent-de-Paul;2017;18612.0;3126.0
40283;Saint-Vincent-de-Paul;2022;16800.0;3384.0
40284;Saint-Vincent-de-Tyrosse;2017;61040.0;7593.0
40284;Saint-Vincent-de-Tyrosse;2022;79560.0;8051.0
40285;Saint-Yaguen;2017;4410.0;629.0
40285;Saint-Yaguen;2022;5670.0;628.0
40286;Samadet;2017;3447.0;1152.0
40286;Samadet;2022;6786.0;1131.0
40287;Sanguinet;2017;24054.0;4185.0
40287;Sanguinet;2022;27492.0;4662.0
40288;Sarbazan;2017;7110.0;1176.0
40288;Sarbazan;2022;5770.0;1151.0
40289;Sarraziet;2017;3220.0;240.0
40289;Sarraziet;2022;3224.0;241.0
40290;Sarron;2017;1243.0;110.0
40290;Sarron;2022;954.0;105.0
40291;Saubion;2017;5524.0;1499.0
40291;Saubion;2022;5373.0;1806.0
40292;Saubrigues;2017;8346.0;1415.0
40292;Saubrigues;2022;7855.0;1605.0
40293;Saubusse;2017;5505.0;1120.0
40293;Saubusse;2022;3291.0;1099.0
40294;Saugnac-et-Cambran;2017;6208.0;1542.0
40294;Saugnac-et-Cambran;2022;3132.0;1568.0
40295;Saugnac-et-Muret;2017;5025.0;1035.0
40295;Saugnac-et-Muret;2022;6070.0;1298.0
40296;Seignosse;2017;38700.0;3872.0
40296;Seignosse;2022;31200.0;3914.0
40297;Le Sen;2017;1314.0;227.0
40297;Le Sen;2022;2270.0;221.0
40298;Serres-Gaston;2017;3112.0;394.0
40298;Serres-Gaston;2022;2388.0;401.0
40299;Serreslous-et-Arribans;2017;2145.0;194.0
40299;Serreslous-et-Arribans;2022;2268.0;193.0
40300;Seyresse;2017;3588.0;922.0
40300;Seyresse;2022;5080.0;1022.0
40301;Siest;2017;1251.0;138.0
40301;Siest;2022;1104.0;137.0
40303;Solférino;2017;996.0;324.0
40303;Solférino;2022;1740.0;361.0
40304;Soorts-Hossegor;2017;44412.0;3580.0
40304;Soorts-Hossegor;2022;28160.0;3669.0
40305;Sorbets;2017;2376.0;197.0
40305;Sorbets;2022;1692.0;193.0
40306;Sorde-l'Abbaye;2017;1917.0;631.0
40306;Sorde-l'Abbaye;2022;4396.0;636.0
40307;Sore;2017;1107.0;1122.0
40307;Sore;2022;2324.0;1162.0
40308;Sort-en-Chalosse;2017;5664.0;945.0
40308;Sort-en-Chalosse;2022;2673.0;887.0
40309;Souprosse;2017;5560.0;1122.0
40309;Souprosse;2022;7896.0;1131.0
40310;Soustons;2017;92352.0;7877.0
40310;Soustons;2022;101052.0;8445.0
40311;Taller;2017;4228.0;606.0
40311;Taller;2022;4676.0;680.0
40312;Tarnos;2017;160719.0;12264.0
40312;Tarnos;2022;155040.0;12900.0
40313;Tartas;2017;19470.0;3260.0
40313;Tartas;2022;12764.0;3174.0
40314;Tercis-les-Bains;2017;2368.0;1203.0
40314;Tercis-les-Bains;2022;3921.0;1331.0
40315;Téthieu;2017;5194.0;759.0
40315;Téthieu;2022;6144.0;763.0
40316;Tilh;2017;2409.0;813.0
40316;Tilh;2022;3368.0;841.0
40317;Tosse;2017;10936.0;2927.0
40317;Tosse;2022;6696.0;3455.0
40318;Toulouzette;2017;2880.0;322.0
40318;Toulouzette;2022;1896.0;309.0
40319;Trensacq;2017;992.0;245.0
40319;Trensacq;2022;1890.0;285.0
40320;Uchacq-et-Parentis;2017;3546.0;589.0
40320;Uchacq-et-Parentis;2022;4242.0;610.0
40321;Urgons;2017;2048.0;252.0
40321;Urgons;2022;2160.0;242.0
40322;Uza;2017;1656.0;195.0
40322;Uza;2022;1372.0;188.0
40323;Vert;2017;2128.0;270.0
40323;Vert;2022;2178.0;238.0
40324;Vicq-d'Auribat;2017;2096.0;262.0
40324;Vicq-d'Auribat;2022;3289.0;249.0
40325;Vielle-Tursan;2017;1813.0;257.0
40325;Vielle-Tursan;2022;2240.0;283.0
40326;Vielle-Saint-Girons;2017;4984.0;1305.0
40326;Vielle-Saint-Girons;2022;2882.0;1451.0
40327;Vielle-Soubiran;2017;2844.0;229.0
40327;Vielle-Soubiran;2022;2210.0;224.0
40328;Vieux-Boucau-les-Bains;2017;8030.0;1618.0
40328;Vieux-Boucau-les-Bains;2022;9960.0;1682.0
40329;Le Vignau;2017;2988.0;490.0
40329;Le Vignau;2022;3451.0;508.0
40330;Villenave;2017;2552.0;326.0
40330;Villenave;2022;1860.0;313.0
40331;Villeneuve-de-Marsan;2017;7266.0;2413.0
40331;Villeneuve-de-Marsan;2022;4930.0;2487.0
40332;Ychoux;2017;11325.0;2281.0
40332;Ychoux;2022;7017.0;2342.0
40333;Ygos-Saint-Saturnin;2017;3951.0;1322.0
40333;Ygos-Saint-Saturnin;2022;2688.0;1344.0
40334;Yzosse;2017;1080.0;367.0
40334;Yzosse;2022;1140.0;384.0
41001;Ambloy;2017;2184.0;185.0
41001;Ambloy;2022;1323.0;187.0
41002;Angé;2017;1826.0;882.0
41002;Angé;2022;4025.0;801.0
41003;Areines;2017;3696.0;616.0
41003;Areines;2022;3522.0;580.0
41004;Artins;2017;1848.0;264.0
41004;Artins;2022;2630.0;269.0
41006;Autainville;2017;2200.0;444.0
41006;Autainville;2022;3052.0;429.0
41007;Authon;2017;2145.0;721.0
41007;Authon;2022;2238.0;749.0
41008;Avaray;2017;2208.0;737.0
41008;Avaray;2022;;680.0
41009;Averdon;2017;3505.0;697.0
41009;Averdon;2022;4739.0;677.0
41010;Azé;2017;4208.0;1033.0
41010;Azé;2022;2004.0;986.0
41012;Baillou;2017;2868.0;226.0
41012;Baillou;2022;1600.0;205.0
41013;Bauzy;2017;1974.0;278.0
41013;Bauzy;2022;3276.0;271.0
41014;Beauchêne;2017;1820.0;173.0
41014;Beauchêne;2022;942.0;165.0
41016;Billy;2017;3021.0;1020.0
41016;Billy;2022;3237.0;1102.0
41017;Binas;2017;5648.0;686.0
41017;Binas;2022;3215.0;658.0
41018;Blois;2017;639618.0;46086.0
41018;Blois;2022;608569.0;47092.0
41019;Boisseau;2017;1111.0;99.0
41019;Boisseau;2022;1287.0;104.0
41020;Bonneveau;2017;3311.0;467.0
41020;Bonneveau;2022;3648.0;455.0
41022;Bouffry;2017;1360.0;134.0
41022;Bouffry;2022;1474.0;136.0
41024;Boursay;2017;1352.0;166.0
41024;Boursay;2022;2148.0;179.0
41025;Bracieux;2017;5224.0;1305.0
41025;Bracieux;2022;5324.0;1341.0
41026;Brévainville;2017;1680.0;170.0
41026;Brévainville;2022;1485.0;161.0
41027;Briou;2017;1480.0;147.0
41027;Briou;2022;1296.0;143.0
41028;Busloup;2017;3038.0;439.0
41028;Busloup;2022;4374.0;496.0
41029;Candé-sur-Beuvron;2017;4542.0;1497.0
41029;Candé-sur-Beuvron;2022;6040.0;1487.0
41030;Cellé;2017;1840.0;225.0
41030;Cellé;2022;2025.0;225.0
41031;Cellettes;2017;13115.0;2633.0
41031;Cellettes;2022;2686.0;2700.0
41032;Chailles;2017;8031.0;2680.0
41032;Chailles;2022;8073.0;2708.0
41034;Chambord;2017;600.0;93.0
41034;Chambord;2022;760.0;99.0
41035;Champigny-en-Beauce;2017;2970.0;604.0
41035;Champigny-en-Beauce;2022;3095.0;607.0
41036;Chaon;2017;2315.0;459.0
41036;Chaon;2022;4450.0;440.0
41037;La Chapelle-Enchérie;2017;2556.0;211.0
41037;La Chapelle-Enchérie;2022;1688.0;211.0
41038;La Chapelle-Montmartin;2017;3933.0;435.0
41038;La Chapelle-Montmartin;2022;2863.0;409.0
41039;La Chapelle-Saint-Martin-en-Plaine;2017;7300.0;730.0
41039;La Chapelle-Saint-Martin-en-Plaine;2022;4767.0;693.0
41040;La Chapelle-Vendômoise;2017;3815.0;783.0
41040;La Chapelle-Vendômoise;2022;3990.0;797.0
41041;La Chapelle-Vicomtesse;2017;1750.0;169.0
41041;La Chapelle-Vicomtesse;2022;1248.0;160.0
41042;Châteauvieux;2017;3794.0;538.0
41042;Châteauvieux;2022;4264.0;524.0
41043;Châtillon-sur-Cher;2017;6924.0;1722.0
41043;Châtillon-sur-Cher;2022;6708.0;1661.0
41044;Châtres-sur-Cher;2017;3291.0;1097.0
41044;Châtres-sur-Cher;2022;4488.0;1134.0
41045;Chaumont-sur-Loire;2017;6510.0;1086.0
41045;Chaumont-sur-Loire;2022;2172.0;1091.0
41046;Chaumont-sur-Tharonne;2017;5375.0;1074.0
41046;Chaumont-sur-Tharonne;2022;2108.0;1045.0
41047;La Chaussée-Saint-Victor;2017;31507.0;4503.0
41047;La Chaussée-Saint-Victor;2022;35976.0;4488.0
41048;Chauvigny-du-Perche;2017;2220.0;220.0
41048;Chauvigny-du-Perche;2022;2052.0;230.0
41049;Chémery;2017;3936.0;971.0
41049;Chémery;2022;3724.0;944.0
41050;Cheverny;2017;5904.0;956.0
41050;Cheverny;2022;4540.0;908.0
41051;Chissay-en-Touraine;2017;4668.0;1127.0
41051;Chissay-en-Touraine;2022;3210.0;1076.0
41052;Chitenay;2017;2116.0;1068.0
41052;Chitenay;2022;6738.0;1136.0
41053;Choue;2017;4232.0;529.0
41053;Choue;2022;2605.0;515.0
41054;Choussy;2017;2387.0;338.0
41054;Choussy;2022;2082.0;352.0
41055;Valloire-sur-Cisse;2017;9848.0;2438.0
41055;Valloire-sur-Cisse;2022;7254.0;2433.0
41057;Conan;2017;1416.0;175.0
41057;Conan;2022;1968.0;161.0
41058;Concriers;2017;2052.0;176.0
41058;Concriers;2022;1920.0;188.0
41059;Le Controis-en-Sologne;2017;68220.0;6866.0
41059;Le Controis-en-Sologne;2022;67190.0;6787.0
41060;Cormenon;2017;2776.0;690.0
41060;Cormenon;2022;3500.0;690.0
41061;Cormeray;2017;4695.0;1560.0
41061;Cormeray;2022;6240.0;1568.0
41062;Couddes;2017;1084.0;546.0
41062;Couddes;2022;4860.0;534.0
41063;Couffy;2017;2525.0;497.0
41063;Couffy;2022;3472.0;503.0
41065;Coulommiers-la-Tour;2017;4376.0;557.0
41065;Coulommiers-la-Tour;2022;4600.0;575.0
41066;Courbouzon;2017;2592.0;435.0
41066;Courbouzon;2022;856.0;424.0
41067;Cour-Cheverny;2017;19803.0;2845.0
41067;Cour-Cheverny;2022;13965.0;2830.0
41068;Courmemin;2017;4144.0;509.0
41068;Courmemin;2022;3465.0;498.0
41069;Cour-sur-Loire;2017;1644.0;266.0
