CodeCommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
52439;64;21;6;18;6;6;3;5
52440;278;85;15;89;44;24;15;7
52442;262;57;19;78;51;32;14;10
52443;27;8;1;12;4;1;0;1
52444;283;101;22;85;34;24;10;5
52445;50;12;0;14;8;6;7;4
52446;172;29;10;72;26;20;8;7
52447;138;30;2;42;25;23;8;8
52448;17967;5975;971;4833;3056;1377;947;809
52449;889;190;55;279;173;99;60;33
52450;94;19;3;28;13;13;14;5
52452;80;9;4;18;22;16;7;5
52453;105;19;6;48;21;5;2;5
52455;201;62;10;68;32;16;10;2
52456;480;118;37;177;74;37;21;14
52457;131;31;8;36;25;19;12;0
52459;79;14;6;23;18;13;3;2
52461;277;80;10;86;43;30;21;7
52463;38;3;10;13;2;3;3;5
52464;42;13;2;16;3;6;0;2
52465;98;20;6;37;22;7;4;2
52467;49;8;3;13;14;7;2;2
52468;86;25;7;21;18;7;6;3
52469;628;82;40;176;196;70;45;19
52470;308;81;25;118;47;18;12;7
52472;109;21;1;39;23;16;3;5
52473;68;12;2;26;16;6;1;5
52474;27;11;2;11;0;1;2;1
52475;44;7;2;18;10;4;1;2
52476;64;15;3;27;13;4;2;0
52479;525;175;28;173;76;46;19;9
52480;273;63;10;94;48;29;20;10
52482;77;28;1;24;10;9;1;5
52483;60;21;5;10;10;7;3;3
52484;267;60;23;103;44;25;6;5
52486;48;13;2;18;3;8;2;1
52487;47;14;4;18;6;4;2;0
52488;220;48;12;76;41;28;10;5
52489;28;5;0;13;6;4;0;1
52490;543;129;37;217;92;33;22;14
52491;85;17;3;22;23;15;3;1
52492;431;93;30;155;86;31;18;18
52493;28;11;4;7;4;0;2;0
52494;177;24;4;64;32;27;12;15
52495;59;21;2;26;4;6;1;0
52497;321;68;11;112;65;38;18;8
52499;36;10;4;7;7;3;5;0
52500;513;110;30;183;111;43;23;14
52502;49;13;4;15;5;8;2;2
52503;21;8;1;4;4;1;3;0
52504;219;75;13;63;31;15;15;8
52505;32;11;1;8;8;4;0;0
52506;68;18;2;24;13;6;2;3
52507;43;12;1;11;16;2;1;1
52510;275;70;9;84;65;29;13;7
52511;45;10;1;12;10;4;5;2
52512;408;168;17;143;57;13;4;6
52513;52;17;5;17;9;4;0;1
52514;243;28;19;71;41;32;34;17
52515;85;12;6;22;18;11;10;6
52516;37;4;1;9;6;10;4;3
52517;96;23;10;33;15;9;3;2
52518;86;22;5;33;15;8;3;1
52519;38;14;4;9;3;4;3;1
52520;127;43;6;40;18;12;6;3
52522;240;44;11;67;51;36;15;16
52523;50;9;3;16;8;6;4;3
52524;191;51;14;65;24;19;6;11
52525;52;18;2;19;6;5;1;1
52526;64;14;3;19;17;5;5;1
52528;111;24;14;42;22;7;2;0
52529;801;163;42;253;175;77;50;42
52534;1131;287;56;396;173;120;67;32
52535;528;101;28;160;96;80;40;23
52536;33;11;1;3;6;5;5;3
52538;205;31;9;66;45;23;18;13
52539;61;13;4;26;8;6;3;2
52540;19;4;2;5;4;5;0;0
52541;149;42;9;42;18;17;14;8
52542;43;14;1;12;5;5;4;2
52543;372;96;11;116;65;42;28;14
52544;256;92;18;79;41;15;11;1
52545;87;23;3;25;18;4;9;5
52546;16;6;0;4;3;0;2;0
52547;172;33;8;49;36;17;17;13
52548;71;18;1;21;14;9;4;3
52549;23;8;3;2;6;0;2;1
52550;2149;693;102;682;349;170;86;67
53001;1325;218;49;382;282;185;141;68
53002;415;101;26;107;86;46;33;16
53003;2078;661;132;610;363;170;98;44
53005;1689;367;80;457;304;232;152;99
53007;2044;362;92;626;388;294;165;116
53008;1396;269;63;468;274;148;121;52
53009;471;88;21;154;85;64;35;23
53010;300;56;23;98;67;38;9;9
53011;623;100;30;203;146;87;33;24
53012;340;55;13;106;80;44;27;15
53013;429;137;34;139;60;33;20;5
53015;1294;241;46;390;290;176;102;50
53016;988;381;57;301;140;49;43;18
53017;699;188;33;237;112;76;31;21
53018;923;287;37;266;160;103;47;22
53019;89;17;4;31;20;8;4;5
53021;661;76;31;193;125;117;74;45
53022;356;58;15;114;72;44;29;23
53023;351;28;13;76;102;79;40;13
53025;789;126;39;232;170;99;58;66
53026;338;42;9;101;79;62;27;18
53027;154;38;6;37;27;18;17;11
53028;391;60;22;120;94;46;35;13
53029;871;173;38;299;173;91;60;37
53030;217;30;7;76;46;31;15;13
53031;337;55;13;97;77;44;33;18
53033;89;16;7;24;17;10;4;11
53034;4643;879;238;1318;819;586;457;347
53035;396;63;16;148;93;51;21;5
53036;769;211;34;232;160;66;35;30
53037;519;96;30;189;96;53;34;22
53038;109;21;5;39;22;10;6;5
53039;1331;384;64;405;239;132;57;50
53040;442;116;19;151;75;47;25;9
53041;206;48;9;65;47;22;10;5
53042;624;186;38;184;110;67;27;13
53043;397;89;13;138;81;44;17;15
53045;509;101;24;187;94;57;26;20
53046;214;33;14;59;54;25;16;15
53047;196;53;12;52;44;17;14;4
53048;861;156;28;260;174;132;68;43
53049;448;47;17;121;106;79;47;29
53051;431;112;23;137;78;48;21;11
53052;215;33;25;64;42;27;18;7
53053;381;77;31;122;94;28;11;16
53054;4657;683;270;1223;799;645;511;526
53055;469;127;14;152;84;51;31;11
53056;656;113;37;211;112;112;45;27
53057;367;100;20;124;65;30;18;10
53058;228;32;10;69;55;31;23;7
53059;273;41;6;84;54;46;27;15
53061;334;100;18;99;77;25;10;5
53062;13026;3903;729;3612;1817;1216;1018;732
53063;319;53;18;101;68;37;21;20
53064;733;217;38;244;133;51;34;16
53066;970;178;56;287;213;111;77;49
53067;308;38;16;83;61;41;31;37
53068;113;27;6;33;30;9;7;1
53069;136;46;10;40;25;5;9;2
53071;350;96;7;118;68;30;21;10
53072;913;141;43;307;198;111;72;42
53073;672;161;49;252;114;55;25;16
53074;617;99;29;195;113;79;59;42
53075;201;33;7;63;49;27;12;11
53076;223;33;14;80;37;26;20;13
53077;2370;609;113;709;436;238;160;104
53078;572;88;31;200;124;62;43;23
53079;282;48;27;87;72;17;20;12
53080;112;29;4;39;19;6;11;5
53082;436;86;18;126;106;59;20;21
53083;655;222;40;201;97;52;26;18
53084;3575;1108;196;1102;526;278;221;144
53085;145;39;7;44;29;11;7;7
53086;444;127;13;143;86;37;27;11
53087;161;20;7;43;39;25;13;13
53088;637;193;31;211;120;44;26;11
53089;383;69;18;97;79;45;40;35
53090;123;21;1;34;39;12;8;9
53091;369;96;30;92;83;38;24;8
53093;250;86;24;65;36;15;11;14
53094;1662;321;71;460;319;228;160;104
53096;4353;1417;260;1265;621;361;240;189
53097;6572;1910;395;2161;1004;523;348;230
53098;308;55;17;128;67;24;10;7
53099;792;91;41;205;174;118;88;74
53100;1006;434;72;282;121;52;30;15
53101;573;100;30;182;118;71;45;27
53102;132;28;7;40;33;11;4;8
53103;1513;303;74;500;288;187;108;54
53104;940;151;42;317;218;129;55;28
53105;163;17;14;52;31;23;17;10
53106;413;117;22;133;75;39;18;9
53107;2115;747;144;663;287;125;80;70
53108;392;92;9;126;84;50;18;12
53109;440;73;23;146;76;61;41;20
53110;709;190;45;219;129;65;31;29
53111;330;57;14;134;55;45;18;7
53112;283;71;20;99;55;22;11;5
53113;467;125;20;112;95;66;25;23
53114;159;51;15;43;20;18;7;4
53115;235;74;11;66;49;24;11;0
53116;536;142;22;156;124;47;29;16
53117;329;37;20;74;92;49;33;23
53118;173;52;8;51;35;18;7;2
53119;3348;647;152;932;570;456;323;267
53120;359;104;23;121;51;32;20;7
53121;1150;407;65;386;169;66;26;31
53122;567;143;23;172;116;59;44;11
53123;1027;277;54;291;216;119;43;27
53124;917;165;72;304;194;94;63;26
53125;891;312;60;243;129;66;51;30
53126;776;202;26;231;182;76;39;19
53127;1781;481;95;509;330;176;113;78
53128;227;62;11;53;58;25;13;5
53129;256;54;7;88;51;33;9;14
53130;36057;8711;2084;8140;5554;3855;3777;3936
53131;155;37;6;58;31;11;7;5
53132;218;55;11;49;57;26;16;5
53133;576;176;40;193;80;43;21;23
53134;124;30;6;43;19;14;7;4
53135;534;100;28;181;105;62;35;23
53136;853;108;38;247;181;129;99;51
53137;1885;307;72;604;381;244;168;110
53139;310;61;21;102;78;29;15;4
53140;3164;603;135;934;584;436;264;207
53141;781;116;35;248;156;119;75;32
53142;240;58;9;80;42;31;13;6
53143;356;47;21;120;66;51;34;18
53144;552;139;27;176;102;67;30;12
53145;387;61;27;137;92;42;18;11
53146;1347;277;54;361;240;213;136;66
53147;9986;2908;634;2722;1444;931;772;575
53148;162;16;10;56;36;22;10;11
53150;668;111;33;218;121;87;55;44
53151;772;169;30;246;143;100;57;27
53152;2195;800;106;653;274;175;114;74
53153;462;112;24;156;87;41;29;12
53154;669;215;31;187;121;72;29;14
53155;1014;285;41;298;207;108;47;29
53156;173;26;10;42;33;31;21;9
53157;959;130;35;301;181;145;93;74
53158;732;124;28;239;180;87;52;22
53160;292;60;9;98;55;34;27;8
53161;2370;566;132;709;442;256;167;99
53162;789;161;50;240;140;91;68;37
53163;523;122;26;179;111;42;29;14
53164;291;75;18;98;52;24;15;9
53165;249;42;12;77;62;19;21;16
53168;889;178;47;238;172;108;91;55
53169;289;60;10;94;62;34;21;8
53170;848;203;49;296;154;80;32;34
53172;278;32;11;99;62;35;24;16
53173;130;28;8;44;22;13;14;2
53174;595;120;27;194;103;81;52;17
53175;950;150;36;234;197;156;106;69
53176;395;133;15;117;76;24;19;11
53177;220;62;14;62;45;22;12;4
53178;161;27;5;53;35;24;13;4
53179;250;69;9;74;42;28;22;7
53180;478;90;12;145;110;60;39;23
53181;683;306;30;172;88;33;34;20
53182;1363;341;66;428;236;146;107;38
53184;113;14;6;28;27;21;8;8
53185;1795;605;100;569;276;127;72;45
53186;1533;400;55;494;275;197;69;43
53187;171;40;10;58;34;13;12;6
53188;2012;787;118;662;265;101;47;34
53189;87;34;3;17;24;5;3;1
53190;346;114;13;105;63;26;16;9
53191;180;41;15;60;35;12;11;5
53192;220;58;15;81;35;17;15;1
53193;403;49;24;136;84;52;37;20
53195;325;28;13;68;79;63;38;35
53196;276;81;10;103;43;28;8;3
53197;715;239;46;214;119;51;32;15
53198;183;54;6;73;33;9;8;0
53199;176;42;16;49;41;15;7;7
53200;854;131;41;267;168;120;79;48
53201;5684;1274;343;1652;964;658;453;340
53202;247;82;11;65;48;19;14;7
53203;386;94;20;122;79;30;24;17
53204;295;91;13;92;42;33;15;8
53206;155;27;12;52;32;10;14;7
53208;386;90;26;122;79;30;24;15
53209;410;88;21;133;85;57;16;9
53210;1154;295;66;344;191;112;88;58
53211;1153;407;41;364;173;102;37;28
53212;312;34;19;105;67;44;23;21
53213;365;110;11;115;76;33;12;9
53214;116;16;4;47;27;16;4;3
53216;729;186;27;205;146;87;52;27
53218;603;160;35;201;97;62;30;18
53219;1049;198;37;369;196;142;72;34
53220;234;30;9;79;65;28;16;7
53221;286;64;19;92;56;29;12;14
53222;239;56;12;67;42;37;19;6
53223;272;71;21;76;52;28;16;7
53224;768;128;24;206;166;123;80;41
53225;336;66;23;99;66;37;31;13
53226;539;108;23;160;114;68;46;21
53228;411;88;16;131;73;51;27;25
53229;1136;160;47;328;219;178;114;90
53230;192;62;11;52;44;12;2;9
53232;214;39;6;77;47;31;7;7
53233;245;63;8;97;34;24;12;7
53234;253;44;17;71;57;27;28;8
53235;182;45;9;64;31;11;13;9
53236;126;39;6;33;22;13;6;6
53237;344;80;17;106;72;38;21;11
53238;413;119;24;135;71;37;20;7
53240;338;88;24;125;48;37;10;6
53242;188;39;9;65;45;15;11;5
53243;1259;174;49;355;293;189;128;71
53245;692;199;31;220;120;69;39;14
53246;1416;384;77;450;222;121;113;51
53247;1620;373;69;533;312;172;95;67
53248;109;19;3;24;19;23;9;13
53249;886;264;41;270;151;72;54;34
53250;292;60;14;92;61;33;23;9
53251;316;45;12;107;76;41;26;9
53253;391;140;19;134;57;23;14;5
53255;972;203;54;292;173;103;75;72
53256;149;38;9;41;28;14;12;6
53257;230;61;9;67;33;37;10;13
53258;689;257;20;199;121;58;23;10
53259;256;44;22;89;62;25;10;5
53260;257;36;19;110;60;22;8;3
53261;132;38;8;35;25;13;11;2
53262;778;163;30;233;176;90;54;32
53263;224;73;11;69;40;16;10;4
53264;136;21;8;46;39;16;1;5
53265;557;138;31;201;100;49;20;19
53266;177;47;14;51;24;19;20;4
53267;859;253;49;260;149;88;28;31
53269;438;100;21;150;94;40;22;11
53270;79;26;4;20;12;16;1;1
53271;2231;921;133;694;254;114;63;53
53272;148;67;7;36;11;14;7;5
53273;795;110;31;255;165;135;66;33
53276;656;146;54;245;120;45;33;14
54001;238;34;7;89;41;29;22;16
54002;183;35;5;55;47;21;15;4
54003;74;27;5;24;8;7;3;1
54004;139;32;8;48;24;13;9;5
54005;83;17;4;27;8;11;10;5
54006;328;44;11;80;41;58;52;41
54007;405;63;19;144;73;57;36;13
54008;352;51;16;107;78;58;30;12
54009;119;13;4;45;24;19;10;4
54010;372;77;22;119;62;41;39;12
54011;454;81;15;134;102;50;42;29
54012;253;19;4;59;48;40;40;43
54013;69;15;1;22;18;6;5;2
54014;187;37;10;66;33;16;14;11
54015;191;46;7;53;39;26;13;6
54016;209;44;8;59;35;31;20;12
54017;64;19;1;23;9;7;4;2
54018;211;40;10;72;38;21;16;14
54019;59;11;3;17;16;4;3;4
54020;342;56;15;94;76;50;40;12
54021;170;30;7;54;25;30;10;14
54022;422;65;15;130;67;59;38;48
54023;192;42;10;69;36;19;9;8
54024;228;31;7;63;48;41;21;17
54025;1151;148;51;302;222;193;129;106
54026;129;18;12;41;26;17;9;5
54027;618;83;32;182;110;105;56;51
54028;2020;523;95;728;346;186;96;46
54029;1825;325;63;542;384;197;169;144
54030;65;21;4;22;5;7;5;1
54031;209;37;9;59;32;33;21;17
54032;150;8;5;56;21;29;16;14
54033;83;15;6;21;20;10;5;5
54034;168;20;6;44;32;28;23;15
54035;298;88;18;110;46;15;17;4
54036;813;88;31;251;173;121;88;60
54037;309;33;18;94;49;43;44;28
54038;613;143;38;231;105;51;34;12
54039;3298;1168;169;963;495;236;156;111
54040;1215;384;79;373;178;105;53;43
54041;99;24;4;24;26;6;6;8
54042;216;45;15;71;37;29;13;7
54043;1099;288;38;297;193;137;86;60
54044;132;31;7;52;24;11;6;1
54045;323;66;12;119;58;37;21;10
54046;287;45;18;76;68;39;24;16
54047;189;37;4;69;43;22;10;3
54048;269;59;4;68;59;36;30;13
54049;402;88;13;148;71;41;28;14
54050;52;11;4;16;8;5;8;1
54051;979;136;27;318;195;129;92;82
54052;93;15;2;32;17;15;3;8
54053;117;13;2;28;27;26;14;6
54054;1174;243;54;328;193;133;153;69
54055;257;54;9;79;50;31;14;20
54056;126;25;4;52;19;21;3;3
54057;50;4;4;15;15;7;1;3
54058;65;15;5;14;12;10;5;2
54059;546;95;19;150;110;83;57;32
54060;1119;169;35;344;228;147;108;88
54061;422;86;28;145;86;41;26;10
54062;474;55;9;140;101;75;54;39
54063;133;36;2;42;23;12;7;11
54064;260;61;14;103;43;23;3;14
54065;832;189;44;309;145;69;55;22
54066;280;36;15;94;51;43;16;25
54067;563;105;24;169;122;72;48;24
54068;76;18;3;26;17;4;7;1
54069;367;43;12;95;65;63;40;49
54070;129;22;5;31;27;20;15;8
54071;135;32;3;37;31;17;11;5
54072;189;27;5;52;50;22;18;14
54073;690;128;30;214;126;99;63;30
54074;23;4;2;10;3;2;1;1
54075;102;23;5;27;16;11;11;10
54076;2920;686;174;936;540;288;180;116
54077;789;282;49;238;119;57;20;23
54078;42;7;3;17;12;2;1;0
54079;3262;885;130;1063;598;308;173;105
54080;781;162;47;265;141;79;50;37
54081;336;81;17;101;57;37;21;23
54082;137;22;6;46;34;15;7;8
54083;136;24;8;50;22;15;8;10
54084;730;195;32;274;128;59;27;16
54085;64;19;4;18;15;3;2;4
54086;263;43;8;82;65;38;19;8
54087;101;15;1;35;28;15;5;3
54088;174;27;9;61;41;9;13;14
54089;1044;130;51;236;183;159;155;129
54090;3107;535;125;831;542;420;349;305
54091;287;38;6;70;54;43;37;39
54092;55;14;4;22;8;6;2;0
54093;126;24;7;32;22;19;11;10
54094;136;19;8;56;20;18;10;5
54095;33;2;2;9;8;5;2;4
54096;303;33;10;92;77;44;26;21
54097;80;29;8;24;7;7;1;5
54098;126;33;6;27;18;21;16;6
54099;6084;1217;247;1955;1125;634;551;355
54100;568;99;23;156;117;74;63;36
54101;100;34;7;31;18;9;1;1
54102;473;60;21;144;85;73;51;38
54103;159;28;8;59;21;23;12;8
54104;187;18;7;67;43;33;12;6
54105;398;60;15;105;97;59;47;16
54106;49;5;5;10;17;7;4;2
54107;49;7;3;8;17;4;4;5
54108;111;14;5;30;20;25;15;2
54109;641;90;27;161;127;122;67;46
54110;410;47;24;117;94;53;48;27
54111;2139;547;77;649;323;241;157;145
54112;489;63;25;192;92;63;39;14
54113;1117;156;63;321;220;155;102;99
54114;250;35;7;102;54;20;18;14
54115;5011;1206;261;1538;793;501;403;309
54116;1588;273;58;485;345;199;143;85
54117;85;12;3;29;13;11;10;7
54118;444;120;20;157;78;35;23;10
54119;65;15;3;9;22;9;4;2
54120;252;40;10;63;48;41;31;19
54121;151;22;10;41;36;23;13;7
54122;560;90;26;163;102;76;62;41
54123;1266;229;44;326;228;160;142;137
54124;33;11;2;8;3;5;2;1
54125;366;69;10;152;77;37;18;4
54126;172;30;7;58;39;19;13;6
54127;478;68;11;147;97;89;37;29
54128;525;109;21;174;113;50;39;19
54129;1275;476;103;375;158;83;55;25
54130;136;25;6;55;23;15;10;3
54131;351;42;10;99;70;54;43;34
54132;43;5;6;7;7;4;5;7
54133;84;13;7;26;10;21;6;1
54134;190;33;9;79;43;16;7;3
54135;1044;245;47;295;226;140;62;30
54136;1854;431;95;683;317;176;91;61
54137;403;93;12;124;70;42;33;29
54138;2114;266;97;622;406;312;253;159
54139;251;13;5;76;55;55;34;13
54140;67;12;3;18;19;10;3;3
54141;117;13;5;32;26;17;14;9
54142;117;15;1;35;30;16;8;11
54143;281;53;12;81;53;40;31;12
54144;269;35;15;91;51;30;29;17
54145;694;122;27;234;145;92;50;24
54146;208;25;11;70;51;36;11;5
54147;81;13;2;34;14;9;2;6
54148;477;71;18;172;99;69;38;9
54149;1185;245;53;381;237;112;115;42
54150;2239;398;74;698;437;290;213;129
54151;787;134;35;223;157;95;90;52
54152;2281;417;125;803;451;261;140;83
54153;46;6;1;15;15;6;3;1
54154;383;104;35;114;54;46;18;12
54155;298;42;14;84;66;58;21;13
54156;354;78;18;114;61;36;26;20
54157;3534;787;160;1147;626;393;238;182
54158;103;19;8;28;24;11;10;3
54159;7092;1467;302;2059;1443;858;574;390
54160;289;50;19;87;55;43;21;13
54161;226;41;20;98;35;14;15;3
54162;873;147;57;270;189;109;55;45
54163;192;37;13;67;46;18;9;2
54164;67;13;3;16;17;9;6;3
54165;464;32;26;67;79;62;60;136
54166;25;5;1;9;4;5;1;2
54167;1434;242;79;436;260;206;117;93
54168;243;29;9;66;52;38;28;20
54169;73;8;4;34;12;5;6;3
54170;51;2;4;13;10;6;6;9
54171;850;124;28;290;181;101;80;46
54172;216;29;7;80;47;31;16;6
54173;141;36;10;33;23;19;8;13
54174;3304;600;199;1007;710;406;241;141
54175;255;34;8;83;57;39;22;12
54176;858;179;45;302;164;103;40;25
54177;193;33;16;71;38;19;5;10
54178;142;33;2;33;40;11;20;3
54179;226;32;9;64;50;33;14;24
54180;53;10;1;20;10;4;6;3
54181;551;133;24;189;118;29;35;23
54182;249;51;19;80;45;33;13;7
54183;61;18;0;23;10;6;4;0
54184;6733;1377;329;1592;1188;861;700;688
54185;40;10;0;7;12;5;5;1
54186;801;66;18;186;144;133;106;149
54187;79;9;0;32;16;8;6;8
54188;1031;192;37;266;222;168;95;52
54189;429;77;15;130;87;70;30;21
54190;89;23;5;20;19;13;6;2
54191;86;27;5;27;15;6;5;1
54192;248;42;12;74;46;35;23;15
54193;57;10;2;17;9;11;8;1
54194;372;58;11;86;83;62;38;34
54195;142;27;3;55;25;18;3;10
54196;1278;283;52;318;205;182;130;109
54197;1766;302;94;459;277;252;189;194
54198;216;41;16;79;39;22;11;8
54199;303;53;14;120;48;33;22;12
54200;121;12;4;56;18;18;11;2
54201;236;49;16;81;48;28;10;3
54202;254;18;8;60;48;52;37;31
54203;109;20;4;25;17;15;12;17
54204;71;14;4;22;9;13;4;6
54205;1994;657;100;692;307;122;66;50
54206;254;31;9;87;49;39;24;15
54207;67;16;3;18;6;12;8;3
54208;237;34;11;95;50;20;16;11
54209;39;4;0;12;12;7;2;2
54210;147;22;9;43;36;17;14;7
54211;157;43;9;40;40;10;10;7
54212;294;40;10;98;47;42;33;22
54213;270;51;11;94;40;34;27;13
54214;524;69;18;160;89;82;66;40
54215;4959;1150;210;1411;887;522;436;343
54216;93;9;5;31;22;10;11;5
54217;124;33;6;36;17;19;6;6
54218;41;5;2;15;7;2;4;7
54219;54;12;0;15;12;8;5;1
54220;56;12;4;19;14;3;2;2
54221;172;26;4;47;31;34;17;13
54222;998;223;47;353;175;92;63;47
54223;148;23;7;48;22;19;13;16
54224;91;11;3;24;17;16;10;9
54225;135;14;2;44;26;25;18;5
54226;122;28;8;48;25;10;4;0
54227;1019;201;41;358;253;95;48;23
54228;45;2;4;24;8;5;2;0
54229;277;66;19;90;56;29;11;5
54230;47;13;4;16;4;3;5;1
54231;130;30;4;37;28;18;7;6
54232;1987;281;74;569;374;304;227;158
54233;23;1;0;6;6;7;2;2
54234;2152;501;62;655;411;245;189;88
54235;312;47;11;85;67;51;27;23
54236;262;55;16;80;50;24;20;16
54237;83;26;6;29;12;2;6;3
54238;213;39;12;68;30;34;16;13
54239;101;17;7;29;20;13;7;7
54240;45;7;0;14;13;6;5;1
54241;66;13;0;23;15;4;6;4
54242;193;21;7;61;42;35;17;10
54243;155;27;3;56;37;13;13;4
54244;86;16;4;18;25;11;6;7
54245;39;14;1;12;6;4;2;0
54246;46;13;4;16;6;6;3;0
54247;124;14;5;39;27;21;12;6
54248;75;21;1;34;10;7;0;2
54249;202;39;12;64;55;15;15;4
54250;551;84;17;193;119;66;40;33
54251;106;25;10;36;16;5;11;2
54252;372;76;16;80;90;45;28;35
54253;587;78;29;223;115;76;46;19
54254;2582;766;82;774;450;246;161;102
54255;65;11;5;24;10;8;4;2
54256;223;27;10;69;56;27;17;16
54257;4099;526;215;932;665;571;533;657
54258;115;18;2;39;27;19;6;5
54259;169;33;8;50;41;16;16;5
54260;687;91;29;261;133;89;54;29
54261;3178;1022;166;831;547;246;198;167
54262;144;24;3;48;29;25;9;6
54263;4714;1167;225;1630;852;440;238;162
54264;239;28;9;80;60;31;23;10
54265;1598;162;91;372;269;246;196;262
54266;312;71;15;99;50;39;28;10
54268;106;20;5;37;23;12;7;3
54269;244;37;6;79;50;37;22;12
54270;2854;621;121;904;543;312;194;159
54271;93;21;3;41;12;10;2;4
54272;320;52;8;84;65;53;36;21
54273;6253;1352;292;2049;1224;620;417;299
54274;6820;1764;322;1757;1111;743;634;488
54275;146;37;4;45;31;15;7;6
54276;561;121;26;171;93;77;50;23
54277;280;67;6;102;53;26;17;10
54278;72;13;4;22;8;11;8;5
54279;752;156;29;241;125;98;67;37
54280;5172;1548;291;1909;803;327;182;112
54281;689;121;39;191;125;69;101;43
54282;118;31;8;43;19;10;5;3
54283;217;44;15;53;41;27;26;10
54284;852;251;50;313;112;57;55;14
54285;46;8;1;20;8;6;3;0
54286;1203;254;48;462;188;121;94;36
54287;206;43;11;75;38;15;20;4
54288;365;45;14;103;81;58;31;34
54289;280;27;16;74;58;39;34;33
54290;158;19;3;63;32;20;12;8
54291;221;28;3;70;53;27;22;19
54292;138;22;7;44;36;12;11;8
54293;65;6;2;27;13;8;9;1
54294;103;10;0;42;17;18;6;9
54295;714;186;48;235;135;59;37;15
54296;322;51;11;99;58;46;36;21
54297;232;60;5;83;46;26;10;3
54298;110;21;6;30;24;12;9;8
54299;168;25;12;45;25;31;18;11
54300;4600;863;213;1253;827;612;455;378
54301;94;6;4;33;22;10;9;11
54302;580;88;28;190;110;85;46;33
54303;282;67;21;106;36;30;20;4
54304;10476;1791;535;1965;1714;1266;1306;1898
54305;1846;257;74;419;277;240;247;332
54306;248;77;10;84;41;21;8;7
54307;122;18;4;35;23;19;10;13
54308;118;34;3;40;16;16;5;3
54309;277;42;7;75;57;50;25;22
54310;2;1;0;1;0;0;0;0
54311;417;54;12;126;79;66;47;33
54312;374;55;19;89;85;58;35;33
54313;158;10;9;43;41;25;19;11
54314;2916;525;106;805;531;384;331;232
54315;685;108;19;209;146;103;60;41
54316;207;19;10;59;36;38;20;25
54317;90;9;2;31;19;16;10;2
54318;4260;762;193;1275;858;563;344;265
54320;246;46;18;75;46;28;14;18
54321;1839;595;78;507;323;143;116;76
54322;4110;1218;256;1380;637;309;215;94
54323;11361;3126;704;3066;1911;920;912;723
54324;68;15;2;25;17;5;5;0
54325;60;13;4;14;12;6;10;2
54326;163;33;1;64;24;14;16;11
54327;464;60;25;124;98;71;53;33
54328;4631;709;229;1140;841;674;489;549
54329;13712;3628;847;3995;2340;1330;876;696
54330;315;35;13;77;75;47;44;23
54331;215;63;11;68;29;21;16;8
54332;1156;195;38;263;228;172;127;131
54333;191;42;8;51;49;25;7;9
54334;406;82;10;154;79;45;16;20
54335;316;52;10;111;72;38;25;8
54336;701;117;25;244;130;90;57;37
54337;99;22;6;37;11;15;5;3
54338;736;116;37;223;116;119;72;53
54339;5783;939;276;1178;967;756;763;905
54340;234;28;4;82;45;33;28;13
54343;135;19;5;49;24;14;15;9
54344;162;34;9;57;26;20;9;7
54345;240;29;7;91;50;35;21;7
54346;180;29;17;42;41;29;12;12
54348;165;23;9;52;29;15;26;10
54349;119;27;6;35;24;16;10;2
54350;536;96;34;179;119;62;30;16
54351;1271;274;42;413;211;167;93;72
54352;635;74;16;155;128;95;78;88
54353;696;165;22;222;138;76;52;22
54354;42;8;0;6;10;10;1;7
54355;74;15;3;23;9;11;8;5
54356;49;10;2;15;8;8;2;3
54357;7153;2108;437;1897;1156;640;465;448
54358;202;29;16;56;34;34;18;15
54359;194;39;6;64;38;24;17;5
54360;245;39;14;71;45;32;30;14
54362;1021;274;47;391;156;81;53;19
54363;207;44;10;67;43;21;15;7
54364;993;103;46;243;197;180;111;112
54365;270;69;16;91;49;21;14;11
54366;1441;217;57;373;263;219;172;141
54367;1754;365;72;533;306;228;141;108
54368;126;20;6;49;28;12;7;5
54369;463;57;21;142;68;76;53;46
54370;164;33;6;49;33;21;18;5
54371;812;145;36;255;153;106;77;40
54372;368;60;13;112;74;56;32;21
54373;436;80;15;143;91;50;42;14
54374;390;78;8;133;79;49;29;14
54375;850;154;31;283;149;107;77;49
54376;297;50;10;85;64;36;29;24
54377;127;37;12;35;29;10;5;0
54378;361;63;8;135;69;46;26;14
54379;68;14;6;24;11;3;8;3
54380;308;52;11;93;65;40;29;16
54381;41;13;5;15;4;2;2;0
54382;6528;2528;266;1599;1080;464;356;234
54383;854;144;35;312;173;105;58;26
54385;788;168;19;245;142;97;76;41
54386;71;9;4;26;10;6;10;6
54387;115;19;3;31;20;16;15;12
54388;53;18;4;15;6;11;0;0
54389;73;13;1;28;17;9;5;1
54390;79;14;1;17;16;11;7;13
54391;1233;283;47;478;232;95;61;37
54392;222;33;10;77;51;28;12;11
54393;409;106;27;126;71;35;33;11
54394;184;26;8;64;43;20;13;9
54395;64743;9486;2813;9526;10344;7828;9973;14773
54396;146;39;10;46;22;8;13;7
54397;4909;1144;194;1411;853;548;419;339
54398;71;10;5;20;17;8;6;4
54399;184;33;13;76;28;25;7;2
54400;839;147;40;242;156;105;68;80
54401;85;14;4;34;15;11;8;1
54402;302;65;17;100;48;34;25;12
